1,2,3,BIO
66596,Sentence: 2189,구,O
66597,Sentence: 2189,좋,O
66598,Sentence: 2189,으,O
66599,Sentence: 2189,라,O
66600,Sentence: 2189,고,O
66601,Sentence: 2189,윤,O
66602,Sentence: 2189,석,O
66603,Sentence: 2189,열,O
66604,Sentence: 2189,어,O
66605,Sentence: 2189,지,O
66606,Sentence: 2189,간,O
66607,Sentence: 2189,히,O
66608,Sentence: 2189,무,O
66609,Sentence: 2189,서,O
66610,Sentence: 2189,워,O
66611,Sentence: 2189,하,O
66612,Sentence: 2189,네,O
66613,Sentence: 2190,후,O
66614,Sentence: 2190,보,O
66615,Sentence: 2190,단,O
66616,Sentence: 2190,일,O
66617,Sentence: 2190,화,O
66618,Sentence: 2190,되,O
66619,Sentence: 2190,면,O
66620,Sentence: 2190,합,O
66621,Sentence: 2190,당,O
66622,Sentence: 2190,논,O
66623,Sentence: 2190,의,O
66624,Sentence: 2190,들,O
66625,Sentence: 2190,어,O
66626,Sentence: 2190,가,O
66627,Sentence: 2190,는,O
66628,Sentence: 2190,거,O
66629,Sentence: 2190,모,O
66630,Sentence: 2190,르,O
66631,Sentence: 2190,노,B
66632,Sentence: 2191,스,O
66633,Sentence: 2191,벅,O
66634,Sentence: 2191,념,O
66635,Sentence: 2191,글,O
66636,Sentence: 2191,에,O
66637,Sentence: 2191,서,O
66638,Sentence: 2191,왜,O
66639,Sentence: 2191,단,O
66640,Sentence: 2191,일,O
66641,Sentence: 2191,화,O
66642,Sentence: 2191,로,O
66643,Sentence: 2191,싸,O
66644,Sentence: 2191,우,O
66645,Sentence: 2191,노,B
66646,Sentence: 2191,게,O
66647,Sentence: 2191,이,O
66648,Sentence: 2191,들,O
66649,Sentence: 2191,아,O
66650,Sentence: 2191,ㅋ,O
66651,Sentence: 2191,ㅋ,O
66652,Sentence: 2191,ㅋ,O
66653,Sentence: 2191,ㅋ,O
66654,Sentence: 2192,그,O
66655,Sentence: 2192,건,O
66656,Sentence: 2192,너,O
66657,Sentence: 2192,의,O
66658,Sentence: 2192,판,O
66659,Sentence: 2192,단,O
66660,Sentence: 2192,에,O
66661,Sentence: 2192,달,O
66662,Sentence: 2192,린,O
66663,Sentence: 2192,거,O
66664,Sentence: 2192,다,O
66665,Sentence: 2192,너,O
66666,Sentence: 2192,가,O
66667,Sentence: 2192,자,O
66668,Sentence: 2192,유,O
66669,Sentence: 2192,민,O
66670,Sentence: 2192,주,O
66671,Sentence: 2192,주,O
66672,Sentence: 2192,의,O
66673,Sentence: 2192,를,O
66674,Sentence: 2192,지,O
66675,Sentence: 2192,향,O
66676,Sentence: 2192,하,O
66677,Sentence: 2192,면,O
66678,Sentence: 2192,당,O
66679,Sentence: 2192,연,O
66680,Sentence: 2192,히,O
66681,Sentence: 2192,멸,O
66682,Sentence: 2192,공,O
66683,Sentence: 2192,이,O
66684,Sentence: 2192,란,O
66685,Sentence: 2192,말,O
66686,Sentence: 2192,이,O
66687,Sentence: 2192,거,O
66688,Sentence: 2192,부,O
66689,Sentence: 2192,감,O
66690,Sentence: 2192,없,O
66691,Sentence: 2192,을,O
66692,Sentence: 2192,테,O
66693,Sentence: 2192,고,O
66694,Sentence: 2192,너,O
66695,Sentence: 2192,가,O
66696,Sentence: 2192,북,O
66697,Sentence: 2192,한,O
66698,Sentence: 2192,중,O
66699,Sentence: 2192,국,O
66700,Sentence: 2192,을,O
66701,Sentence: 2192,숭,O
66702,Sentence: 2192,배,O
66703,Sentence: 2192,하,O
66704,Sentence: 2192,는,O
66705,Sentence: 2192,빨,O
66706,Sentence: 2192,갱,O
66707,Sentence: 2192,이,O
66708,Sentence: 2192,나,O
66709,Sentence: 2192,조,O
66710,Sentence: 2192,선,O
66711,Sentence: 2192,족,O
66712,Sentence: 2192,이,O
66713,Sentence: 2192,면,O
66714,Sentence: 2192,멸,O
66715,Sentence: 2192,공,O
66716,Sentence: 2192,에,O
66717,Sentence: 2192,발,O
66718,Sentence: 2192,작,O
66719,Sentence: 2192,을,O
66720,Sentence: 2192,하,O
66721,Sentence: 2192,게,O
66722,Sentence: 2192,될,O
66723,Sentence: 2192,거,O
66724,Sentence: 2192,다,O
66725,Sentence: 2193,효,O
66726,Sentence: 2193,자,O
66727,Sentence: 2193,게,O
66728,Sentence: 2193,이,O
66729,Sentence: 2193,야,O
66730,Sentence: 2193,앰,O
66731,Sentence: 2193,이,O
66732,Sentence: 2193,지,B
66733,Sentence: 2193,랄,I
66734,Sentence: 2193,하,O
66735,Sentence: 2193,노,B
66736,Sentence: 2193,ㅋ,O
66737,Sentence: 2193,ㅋ,O
66738,Sentence: 2193,ㅋ,O
66739,Sentence: 2193,ㅋ,O
66740,Sentence: 2193,ㅋ,O
66741,Sentence: 2193,ㅋ,O
66742,Sentence: 2193,ㅋ,O
66743,Sentence: 2194,그,O
66744,Sentence: 2194,냥,O
66745,Sentence: 2194,왠,O
66746,Sentence: 2194,만,O
66747,Sentence: 2194,한,O
66748,Sentence: 2194,신,O
66749,Sentence: 2194,용,O
66750,Sentence: 2194,카,O
66751,Sentence: 2194,드,O
66752,Sentence: 2194,에,O
66753,Sentence: 2194,스,O
66754,Sentence: 2194,벅,O
66755,Sentence: 2194,5,O
66756,Sentence: 2194,0,O
66757,Sentence: 2194,프,O
66758,Sentence: 2194,로,O
66759,Sentence: 2194,할,O
66760,Sentence: 2194,인,O
66761,Sentence: 2194,붙,O
66762,Sentence: 2194,어,O
66763,Sentence: 2194,있,O
66764,Sentence: 2194,음,O
66765,Sentence: 2195,병,B
66766,Sentence: 2195,신,I
66767,Sentence: 2195,같,O
66768,Sentence: 2195,은,O
66769,Sentence: 2195,걸,O
66770,Sentence: 2195,로,O
66771,Sentence: 2195,포,O
66772,Sentence: 2195,장,O
66773,Sentence: 2195,하,O
66774,Sentence: 2195,지,O
66775,Sentence: 2195,마,O
66776,Sentence: 2195,라,O
66777,Sentence: 2195,ㅋ,O
66778,Sentence: 2195,ㅋ,O
66779,Sentence: 2195,ㅋ,O
66780,Sentence: 2195,걍,O
66781,Sentence: 2195,싸,O
66782,Sentence: 2195,고,O
66783,Sentence: 2195,맛,O
66784,Sentence: 2195,있,O
66785,Sentence: 2195,으,O
66786,Sentence: 2195,니,O
66787,Sentence: 2195,까,O
66788,Sentence: 2195,가,O
66789,Sentence: 2195,는,O
66790,Sentence: 2195,거,O
66791,Sentence: 2195,여,O
66792,Sentence: 2196,ㅋ,O
66793,Sentence: 2196,ㅋ,O
66794,Sentence: 2196,ㅋ,O
66795,Sentence: 2197,쵸,O
66796,Sentence: 2197,마,O
66797,Sentence: 2197,마,O
66798,Sentence: 2197,쵸,O
66799,Sentence: 2197,마,O
66800,Sentence: 2197,마,O
66801,Sentence: 2197,마,O
66802,Sentence: 2198,방,O
66803,Sentence: 2198,송,O
66804,Sentence: 2198,국,O
66805,Sentence: 2198,들,O
66806,Sentence: 2198,은,O
66807,Sentence: 2198,말,O
66808,Sentence: 2198,할,O
66809,Sentence: 2198,것,O
66810,Sentence: 2198,도,O
66811,Sentence: 2198,없,O
66812,Sentence: 2198,고,O
66813,Sentence: 2198,주,O
66814,Sentence: 2198,류,O
66815,Sentence: 2198,언,O
66816,Sentence: 2198,론,O
66817,Sentence: 2198,들,O
66818,Sentence: 2198,이,O
66819,Sentence: 2198,거,O
66820,Sentence: 2198,의,O
66821,Sentence: 2198,좌,O
66822,Sentence: 2198,편,O
66823,Sentence: 2198,향,O
66824,Sentence: 2198,이,O
66825,Sentence: 2198,라,O
66826,Sentence: 2198,일,O
66827,Sentence: 2198,단,O
66828,Sentence: 2198,일,O
66829,Sentence: 2198,부,O
66830,Sentence: 2198,언,O
66831,Sentence: 2198,론,O
66832,Sentence: 2198,들,O
66833,Sentence: 2198,이,O
66834,Sentence: 2198,선,O
66835,Sentence: 2198,동,O
66836,Sentence: 2198,하,O
66837,Sentence: 2198,겠,O
66838,Sentence: 2198,지,O
66839,Sentence: 2198,만,O
66840,Sentence: 2198,아,O
66841,Sentence: 2198,이,O
66842,Sentence: 2198,돌,O
66843,Sentence: 2198,들,O
66844,Sentence: 2198,도,O
66845,Sentence: 2198,스,O
66846,Sentence: 2198,벅,O
66847,Sentence: 2198,불,O
66848,Sentence: 2198,매,O
66849,Sentence: 2198,하,O
66850,Sentence: 2198,면,O
66851,Sentence: 2198,매,O
66852,Sentence: 2198,국,O
66853,Sentence: 2198,노,O
66854,Sentence: 2198,프,O
66855,Sentence: 2198,레,O
66856,Sentence: 2198,임,O
66857,Sentence: 2198,생,O
66858,Sentence: 2198,기,O
66859,Sentence: 2198,기,O
66860,Sentence: 2198,때,O
66861,Sentence: 2198,문,O
66862,Sentence: 2198,에,O
66863,Sentence: 2198,그,O
66864,Sentence: 2198,렇,O
66865,Sentence: 2198,게,O
66866,Sentence: 2198,하,O
66867,Sentence: 2198,긴,O
66868,Sentence: 2198,쉽,O
66869,Sentence: 2198,지,O
66870,Sentence: 2198,않,O
66871,Sentence: 2198,다,O
66872,Sentence: 2199,ㄴ,O
66873,Sentence: 2199,저,O
66874,Sentence: 2199,거,O
66875,Sentence: 2199,불,O
66876,Sentence: 2199,매,O
66877,Sentence: 2199,해,O
66878,Sentence: 2199,라,O
66879,Sentence: 2199,고,O
66880,Sentence: 2199,눈,O
66881,Sentence: 2199,치,O
66882,Sentence: 2199,주,O
66883,Sentence: 2199,는,O
66884,Sentence: 2199,순,O
66885,Sentence: 2199,간,O
66886,Sentence: 2199,꼰,B
66887,Sentence: 2199,대,I
66888,Sentence: 2199,틀,B
66889,Sentence: 2199,딱,I
66890,Sentence: 2199,으,O
66891,Sentence: 2199,로,O
66892,Sentence: 2199,손,O
66893,Sentence: 2199,가,O
66894,Sentence: 2199,락,O
66895,Sentence: 2199,질,O
66896,Sentence: 2199,당,O
66897,Sentence: 2199,함,O
66898,Sentence: 2200,게,O
66899,Sentence: 2200,이,O
66900,Sentence: 2200,트,O
66901,Sentence: 2200,볼,O
66902,Sentence: 2200,ㅋ,O
66903,Sentence: 2200,ㅋ,O
66904,Sentence: 2200,ㅋ,O
66905,Sentence: 2200,ㅋ,O
66906,Sentence: 2201,유,O
66907,Sentence: 2201,식,O
66908,Sentence: 2201,이,O
66909,Sentence: 2201,형,O
66910,Sentence: 2201,ㅋ,O
66911,Sentence: 2201,ㅋ,O
66912,Sentence: 2201,ㅋ,O
66913,Sentence: 2201,ㅋ,O
66914,Sentence: 2201,ㅋ,O
66915,Sentence: 2201,ㅋ,O
66916,Sentence: 2201,ㅋ,O
66917,Sentence: 2201,ㅋ,O
66918,Sentence: 2201,ㅋ,O
66919,Sentence: 2201,ㅋ,O
66920,Sentence: 2201,ㅋ,O
66921,Sentence: 2201,ㅋ,O
66922,Sentence: 2201,ㅋ,O
66923,Sentence: 2201,ㅋ,O
66924,Sentence: 2201,ㅋ,O
66925,Sentence: 2202,룸,O
66926,Sentence: 2202,끊,O
66927,Sentence: 2202,었,O
66928,Sentence: 2202,다,O
66929,Sentence: 2202,는,O
66930,Sentence: 2202,왜,O
66931,Sentence: 2202,ㅋ,O
66932,Sentence: 2202,ㅋ,O
66933,Sentence: 2202,ㅋ,O
66934,Sentence: 2202,ㅋ,O
66935,Sentence: 2202,시,B
66936,Sentence: 2202,발,I
66937,Sentence: 2202,아,I
66938,Sentence: 2202,ㅋ,O
66939,Sentence: 2202,ㅋ,O
66940,Sentence: 2202,ㅋ,O
66941,Sentence: 2202,ㅋ,O
66942,Sentence: 2202,ㅋ,O
66943,Sentence: 2203,서,O
66944,Sentence: 2203,버,O
66945,Sentence: 2203,안,O
66946,Sentence: 2203,사,O
66947,Sentence: 2203,고,O
66948,Sentence: 2203,룸,O
66949,Sentence: 2203,갔,O
66950,Sentence: 2203,죠,O
66951,Sentence: 2204,룸,O
66952,Sentence: 2204,을,O
66953,Sentence: 2204,왜,O
66954,Sentence: 2204,안,O
66955,Sentence: 2204,가,O
66956,Sentence: 2204,가,O
66957,Sentence: 2204,야,O
66958,Sentence: 2204,지,O
66959,Sentence: 2204,거,O
66960,Sentence: 2204,긴,O
66961,Sentence: 2204,끊,O
66962,Sentence: 2204,지,O
66963,Sentence: 2204,마,O
66964,Sentence: 2204,요,O
66965,Sentence: 2205,ㅋ,O
66966,Sentence: 2205,ㅋ,O
66967,Sentence: 2205,ㅋ,O
66968,Sentence: 2205,ㅋ,O
66969,Sentence: 2206,게,O
66970,Sentence: 2206,이,O
66971,Sentence: 2206,트,O
66972,Sentence: 2206,볼,O
66973,Sentence: 2206,ㅇ,B
66974,Sentence: 2206,ㅈ,I
66975,Sentence: 2206,ㄹ,I
66976,Sentence: 2206,ㅋ,O
66977,Sentence: 2206,ㅋ,O
66978,Sentence: 2206,ㅋ,O
66979,Sentence: 2206,아,O
66980,Sentence: 2206,직,O
66981,Sentence: 2206,아,O
66982,Sentence: 2206,니,O
66983,Sentence: 2206,라,O
66984,Sentence: 2206,고,O
66985,Sentence: 2207,김,O
66986,Sentence: 2207,유,O
66987,Sentence: 2207,식,O
66988,Sentence: 2207,은,O
66989,Sentence: 2207,볼,O
66990,Sentence: 2207,드,O
66991,Sentence: 2207,체,O
66992,Sentence: 2207,다,O
66993,Sentence: 2207,속,O
66994,Sentence: 2207,지,O
66995,Sentence: 2207,마,O
66996,Sentence: 2207,라,O
66997,Sentence: 2208,김,O
66998,Sentence: 2208,유,O
66999,Sentence: 2208,식,O
67000,Sentence: 2208,은,O
67001,Sentence: 2208,반,O
67002,Sentence: 2208,고,O
67003,Sentence: 2208,닉,O
67004,Sentence: 2208,아,O
67005,Sentence: 2208,님,O
67006,Sentence: 2208,볼,O
67007,Sentence: 2208,드,O
67008,Sentence: 2208,체,O
67009,Sentence: 2208,만,O
67010,Sentence: 2208,되,O
67011,Sentence: 2208,어,O
67012,Sentence: 2208,있,O
67013,Sentence: 2208,음,O
67014,Sentence: 2208,주,O
67015,Sentence: 2208,작,O
67016,Sentence: 2208,ㅅ,O
67017,Sentence: 2208,ㄱ,O
67018,Sentence: 2209,서,O
67019,Sentence: 2209,버,O
67020,Sentence: 2209,는,O
67021,Sentence: 2209,샀,O
67022,Sentence: 2209,다,O
67023,Sentence: 2210,룸,O
67024,Sentence: 2210,은,O
67025,Sentence: 2210,시,B
67026,Sentence: 2210,발,I
67027,Sentence: 2210,ㅋ,O
67028,Sentence: 2210,ㅋ,O
67029,Sentence: 2210,ㅋ,O
67030,Sentence: 2210,ㅋ,O
67031,Sentence: 2210,ㅋ,O
67032,Sentence: 2210,ㅋ,O
67033,Sentence: 2210,게,O
67034,Sentence: 2210,이,O
67035,Sentence: 2210,트,O
67036,Sentence: 2210,봁,O
67037,Sentence: 2210,ㅋ,O
67038,Sentence: 2210,ㅋ,O
67039,Sentence: 2210,ㅋ,O
67040,Sentence: 2210,ㅋ,O
67041,Sentence: 2210,ㅋ,O
67042,Sentence: 2211,룸,O
67043,Sentence: 2211,은,O
67044,Sentence: 2211,왜,O
67045,Sentence: 2211,말,O
67046,Sentence: 2211,하,O
67047,Sentence: 2211,는,O
67048,Sentence: 2211,데,O
67049,Sentence: 2211,ㅅ,B
67050,Sentence: 2211,ㅂ,I
67051,Sentence: 2211,ㅋ,O
67052,Sentence: 2211,ㅋ,O
67053,Sentence: 2211,ㅋ,O
67054,Sentence: 2211,ㅋ,O
67055,Sentence: 2211,ㅋ,O
67056,Sentence: 2211,ㅋ,O
67057,Sentence: 2211,ㅋ,O
67058,Sentence: 2211,ㅋ,O
67059,Sentence: 2212,틀,B
67060,Sentence: 2212,유,O
67061,Sentence: 2212,식,O
67062,Sentence: 2212,이,O
67063,Sentence: 2212,네,O
67064,Sentence: 2212,이,O
67065,Sentence: 2212,제,O
67066,Sentence: 2213,유,O
67067,Sentence: 2213,식,O
67068,Sentence: 2213,아,O
67069,Sentence: 2213,씨,B
67070,Sentence: 2213,발,I
67071,Sentence: 2213,년,O
67072,Sentence: 2213,아,O
67073,Sentence: 2213,니,O
67074,Sentence: 2213,가,O
67075,Sentence: 2213,살,O
67076,Sentence: 2213,날,O
67077,Sentence: 2213,이,O
67078,Sentence: 2213,얼,O
67079,Sentence: 2213,마,O
67080,Sentence: 2213,나,O
67081,Sentence: 2213,남,O
67082,Sentence: 2213,았,O
67083,Sentence: 2213,다,O
67084,Sentence: 2213,고,O
67085,Sentence: 2213,실,O
67086,Sentence: 2213,베,O
67087,Sentence: 2213,에,O
67088,Sentence: 2213,사,O
67089,Sentence: 2213,회,O
67090,Sentence: 2213,갈,O
67091,Sentence: 2213,등,O
67092,Sentence: 2213,조,O
67093,Sentence: 2213,장,O
67094,Sentence: 2213,글,O
67095,Sentence: 2213,만,O
67096,Sentence: 2213,꾸,O
67097,Sentence: 2213,역,O
67098,Sentence: 2213,꾸,O
67099,Sentence: 2213,역,O
67100,Sentence: 2213,픽,O
67101,Sentence: 2213,업,O
67102,Sentence: 2213,하,O
67103,Sentence: 2213,게,O
67104,Sentence: 2213,알,O
67105,Sentence: 2213,바,O
67106,Sentence: 2213,들,O
67107,Sentence: 2213,시,O
67108,Sentence: 2213,켜,O
67109,Sentence: 2213,서,O
67110,Sentence: 2213,인,O
67111,Sentence: 2213,터,O
67112,Sentence: 2213,넷,O
67113,Sentence: 2213,씹,B
67114,Sentence: 2213,창,I
67115,Sentence: 2213,내,O
67116,Sentence: 2213,고,O
67117,Sentence: 2213,있,O
67118,Sentence: 2213,냐,O
67119,Sentence: 2213,제,O
67120,Sentence: 2213,발,O
67121,Sentence: 2213,빨,O
67122,Sentence: 2213,랑,O
67123,Sentence: 2213,뒈,B
67124,Sentence: 2213,져,I
67125,Sentence: 2213,라,I
67126,Sentence: 2213,씨,B
67127,Sentence: 2213,발,I
67128,Sentence: 2213,새,B
67129,Sentence: 2213,끼,I
67130,Sentence: 2213,야,O
67131,Sentence: 2214,윾,O
67132,Sentence: 2214,식,O
67133,Sentence: 2214,이,O
67134,Sentence: 2214,짭,O
67135,Sentence: 2214,이,O
67136,Sentence: 2214,네,O
67137,Sentence: 2214,진,O
67138,Sentence: 2214,짜,O
67139,Sentence: 2214,윾,O
67140,Sentence: 2214,식,O
67141,Sentence: 2214,머,O
67142,Sentence: 2214,장,O
67143,Sentence: 2214,은,O
67144,Sentence: 2214,진,O
67145,Sentence: 2214,한,O
67146,Sentence: 2214,볼,O
67147,Sentence: 2214,드,O
67148,Sentence: 2214,체,O
67149,Sentence: 2214,임,O
67150,Sentence: 2214,운,O
67151,Sentence: 2214,영,O
67152,Sentence: 2214,자,O
67153,Sentence: 2214,랑,O
67154,Sentence: 2214,같,O
67155,Sentence: 2214,음,O
67156,Sentence: 2215,게,O
67157,Sentence: 2215,이,O
67158,Sentence: 2215,트,O
67159,Sentence: 2215,볼,O
67160,Sentence: 2215,ㅋ,O
67161,Sentence: 2215,ㅋ,O
67162,Sentence: 2215,ㅋ,O
67163,Sentence: 2215,ㅋ,O
67164,Sentence: 2215,ㅋ,O
67165,Sentence: 2215,ㅋ,O
67166,Sentence: 2215,ㅋ,O
67167,Sentence: 2215,ㅋ,O
67168,Sentence: 2215,ㅋ,O
67169,Sentence: 2216,유,O
67170,Sentence: 2216,식,O
67171,Sentence: 2216,대,O
67172,Sentence: 2216,장,O
67173,Sentence: 2216,고,O
67174,Sentence: 2216,닉,O
67175,Sentence: 2216,못,O
67176,Sentence: 2216,먹,O
67177,Sentence: 2216,어,O
67178,Sentence: 2216,서,O
67179,Sentence: 2216,비,O
67180,Sentence: 2216,고,O
67181,Sentence: 2216,닉,O
67182,Sentence: 2216,달,O
67183,Sentence: 2216,고,O
67184,Sentence: 2216,글,O
67185,Sentence: 2216,쓰,O
67186,Sentence: 2216,는,O
67187,Sentence: 2216,거,O
67188,Sentence: 2216,ㄹ,O
67189,Sentence: 2216,ㅇ,O
67190,Sentence: 2216,코,O
67191,Sentence: 2216,미,O
67192,Sentence: 2216,디,O
67193,Sentence: 2216,네,O
67194,Sentence: 2216,ㅋ,O
67195,Sentence: 2216,ㅋ,O
67196,Sentence: 2216,ㅋ,O
67197,Sentence: 2216,ㅋ,O
67198,Sentence: 2217,룸,O
67199,Sentence: 2217,을,O
67200,Sentence: 2217,끊,O
67201,Sentence: 2217,었,O
67202,Sentence: 2217,다,O
67203,Sentence: 2217,는,O
67204,Sentence: 2217,얘,O
67205,Sentence: 2217,기,O
67206,Sentence: 2217,는,O
67207,Sentence: 2217,전,O
67208,Sentence: 2217,엔,O
67209,Sentence: 2217,밤,O
67210,Sentence: 2217,낮,O
67211,Sentence: 2217,없,O
67212,Sentence: 2217,이,O
67213,Sentence: 2217,들,O
67214,Sentence: 2217,낙,O
67215,Sentence: 2217,날,O
67216,Sentence: 2217,락,O
67217,Sentence: 2217,했,O
67218,Sentence: 2217,다,O
67219,Sentence: 2217,는,O
67220,Sentence: 2217,거,O
67221,Sentence: 2217,아,O
67222,Sentence: 2217,녀,O
67223,Sentence: 2217,서,O
67224,Sentence: 2217,버,O
67225,Sentence: 2217,살,O
67226,Sentence: 2217,돈,O
67227,Sentence: 2217,으,O
67228,Sentence: 2217,로,O
67229,Sentence: 2217,말,O
67230,Sentence: 2217,야,O
67231,Sentence: 2217,ㅉ,O
67232,Sentence: 2217,ㅉ,O
67233,Sentence: 2218,아,O
67234,Sentence: 2218,뭐,O
67235,Sentence: 2218,야,O
67236,Sentence: 2218,사,O
67237,Sentence: 2218,칭,O
67238,Sentence: 2218,이,O
67239,Sentence: 2218,네,O
67240,Sentence: 2219,반,O
67241,Sentence: 2219,고,O
67242,Sentence: 2219,닉,O
67243,Sentence: 2219,짭,O
67244,Sentence: 2219,유,O
67245,Sentence: 2219,식,O
67246,Sentence: 2219,이,O
67247,Sentence: 2219,잖,O
67248,Sentence: 2219,아,O
67249,Sentence: 2219,병,B
67250,Sentence: 2219,신,I
67251,Sentence: 2219,아,O
67252,Sentence: 2220,김,O
67253,Sentence: 2220,유,O
67254,Sentence: 2220,식,O
67255,Sentence: 2220,선,O
67256,Sentence: 2220,생,O
67257,Sentence: 2220,님,O
67258,Sentence: 2220,의,O
67259,Sentence: 2220,게,O
67260,Sentence: 2220,이,O
67261,Sentence: 2220,트,O
67262,Sentence: 2220,볼,O
67263,Sentence: 2220,갤,O
67264,Sentence: 2220,러,O
67265,Sentence: 2220,리,O
67266,Sentence: 2220,화,O
67267,Sentence: 2220,이,O
67268,Sentence: 2220,팅,O
67269,Sentence: 2221,저,O
67270,Sentence: 2221,거,O
67271,Sentence: 2221,형,O
67272,Sentence: 2221,래,O
67273,Sentence: 2221,아,O
67274,Sentence: 2221,님,O
67275,Sentence: 2221,형,O
67276,Sentence: 2221,래,O
67277,Sentence: 2221,는,O
67278,Sentence: 2221,볼,O
67279,Sentence: 2221,드,O
67280,Sentence: 2221,체,O
67281,Sentence: 2221,다,O
67282,Sentence: 2222,김,O
67283,Sentence: 2222,유,O
67284,Sentence: 2222,신,O
67285,Sentence: 2222,장,O
67286,Sentence: 2222,군,O
67287,Sentence: 2222,도,O
67288,Sentence: 2222,룸,O
67289,Sentence: 2222,방,O
67290,Sentence: 2222,끊,O
67291,Sentence: 2222,으,O
67292,Sentence: 2222,려,O
67293,Sentence: 2222,고,O
67294,Sentence: 2222,말,O
67295,Sentence: 2222,목,O
67296,Sentence: 2222,을,O
67297,Sentence: 2222,베,O
67298,Sentence: 2222,셨,O
67299,Sentence: 2222,다,O
67300,Sentence: 2222,는,O
67301,Sentence: 2222,데,O
67302,Sentence: 2222,김,O
67303,Sentence: 2222,유,O
67304,Sentence: 2222,식,O
67305,Sentence: 2222,선,O
67306,Sentence: 2222,생,O
67307,Sentence: 2222,님,O
67308,Sentence: 2222,은,O
67309,Sentence: 2222,대,O
67310,Sentence: 2222,체,O
67311,Sentence: 2222,뭘,O
67312,Sentence: 2222,하,O
67313,Sentence: 2222,신,O
67314,Sentence: 2222,거,O
67315,Sentence: 2222,죠,O
67316,Sentence: 2223,룸,O
67317,Sentence: 2223,씨,B
67318,Sentence: 2223,발,I
67319,Sentence: 2223,ㅋ,O
67320,Sentence: 2223,ㅋ,O
67321,Sentence: 2223,ㅋ,O
67322,Sentence: 2223,ㅋ,O
67323,Sentence: 2223,ㅋ,O
67324,Sentence: 2223,ㅋ,O
67325,Sentence: 2223,ㅋ,O
67326,Sentence: 2223,ㅋ,O
67327,Sentence: 2223,ㅋ,O
67328,Sentence: 2223,ㅋ,O
67329,Sentence: 2223,ㅋ,O
67330,Sentence: 2224,서,O
67331,Sentence: 2224,버,O
67332,Sentence: 2224,샀,O
67333,Sentence: 2224,죠,O
67334,Sentence: 2225,코,O
67335,Sentence: 2225,이,O
67336,Sentence: 2225,트,O
67337,Sentence: 2225,볼,O
67338,Sentence: 2225,ㅋ,O
67339,Sentence: 2225,ㅋ,O
67340,Sentence: 2225,ㅋ,O
67341,Sentence: 2226,회,O
67342,Sentence: 2226,사,O
67343,Sentence: 2226,사,O
67344,Sentence: 2226,장,O
67345,Sentence: 2226,실,O
67346,Sentence: 2226,베,O
67347,Sentence: 2226,고,O
67348,Sentence: 2226,로,O
67349,Sentence: 2226,시,O
67350,Sentence: 2226,ㅋ,O
67351,Sentence: 2226,ㅋ,O
67352,Sentence: 2226,ㅋ,O
67353,Sentence: 2226,ㅋ,O
67354,Sentence: 2226,ㅋ,O
67355,Sentence: 2226,ㅋ,O
67356,Sentence: 2226,ㅋ,O
67357,Sentence: 2226,ㅋ,O
67358,Sentence: 2227,역,O
67359,Sentence: 2227,윽,O
67360,Sentence: 2227,시,O
67361,Sentence: 2227,나,O
67362,Sentence: 2227,룸,O
67363,Sentence: 2227,룸,O
67364,Sentence: 2227,열,O
67365,Sentence: 2227,매,O
67366,Sentence: 2227,능,O
67367,Sentence: 2227,력,O
67368,Sentence: 2227,자,O
67369,Sentence: 2228,서,O
67370,Sentence: 2228,버,O
67371,Sentence: 2228,샀,O
67372,Sentence: 2228,죠,O
67373,Sentence: 2229,윾,O
67374,Sentence: 2229,진,O
67375,Sentence: 2229,낭,O
67376,Sentence: 2229,자,O
67377,Sentence: 2229,한,O
67378,Sentence: 2229,테,O
67379,Sentence: 2229,걸,O
67380,Sentence: 2229,려,O
67381,Sentence: 2229,서,O
67382,Sentence: 2229,끊,O
67383,Sentence: 2229,은,O
67384,Sentence: 2229,게,O
67385,Sentence: 2229,아,O
67386,Sentence: 2229,닐,O
67387,Sentence: 2229,까,O
67388,Sentence: 2230,나,O
67389,Sentence: 2230,도,O
67390,Sentence: 2230,디,O
67391,Sentence: 2230,씨,O
67392,Sentence: 2230,직,O
67393,Sentence: 2230,원,O
67394,Sentence: 2230,하,O
67395,Sentence: 2230,고,O
67396,Sentence: 2230,싶,O
67397,Sentence: 2230,다,O
67398,Sentence: 2231,아,O
67399,Sentence: 2231,이,O
67400,Sentence: 2231,고,O
67401,Sentence: 2231,윾,O
67402,Sentence: 2231,싀,O
67403,Sentence: 2231,머,O
67404,Sentence: 2231,잫,O
67405,Sentence: 2231,ㅋ,O
67406,Sentence: 2231,ㅋ,O
67407,Sentence: 2231,ㅋ,O
67408,Sentence: 2231,ㅋ,O
67409,Sentence: 2231,ㅋ,O
67410,Sentence: 2231,ㅋ,O
67411,Sentence: 2231,ㅋ,O
67412,Sentence: 2231,ㅋ,O
67413,Sentence: 2231,ㅋ,O
67414,Sentence: 2231,ㅋ,O
67415,Sentence: 2231,ㅋ,O
67416,Sentence: 2231,ㅋ,O
67417,Sentence: 2231,ㅋ,O
67418,Sentence: 2231,ㅋ,O
67419,Sentence: 2231,게,O
67420,Sentence: 2231,이,O
67421,Sentence: 2231,트,O
67422,Sentence: 2231,볼,O
67423,Sentence: 2231,ㅋ,O
67424,Sentence: 2231,ㅋ,O
67425,Sentence: 2231,ㅋ,O
67426,Sentence: 2231,ㅋ,O
