,text
0,"팩트
1. 세금을 내지말란게 아니라 병시나 국방세정도로 생각하고 돈을 내는게 낫다는거다 재벌은
2. 군대도 가고 세금도 내는게 현 상황이니 그걸 부정한게 아니다.
3. 지랄 ㄴㄴㄴ"
0,남자가 젊은여자보면 좀 만지고싶고 하고싶고 그런거지 하여튼 세상 참
0,지금 낙타무리 와 있노 ㄷㄷ
0,ㄴ 국뽕장애년 ㅋㅋㅋㅋ
0,또 4050 운동권 좆팔육 대깨문이야???
0,이 지지배 젖을 잘라버리든지 해야지. 미성년 자식 키우는 부모입장에서 애 볼까 무섭고 댓글 더러운 것도 꼴도 보기 싫다.
0,문재앙 이놈이 대체 뭘 덮으려고 이러는지...
0,ㄴ어저미 부센징 한마리 센들센들
0,"팩트
1. 울산이란 도시를 조져놓은건 무분별한 개발을 허용한 그지역 공무원이다.
2. 지들 도시 조져논 공무원들한텐 한마디 찍소리도 못하면서 예산타령하는건 웃긴일이다.
3. 장치산업이 대부분이긴 하나 석화,자동차 등등 울산이 가져감으로써 가져온 고용과 세수는 부정할 수 없다.
4. 요즘이야 it 산업이 있으니 무공해 산업에 가까운 it 산업 유치가 최고겠지만, 저 당시에 석화, 자동차면 그 시대에서 제일 좋은 산업은 다 가져간셈이다.
5. 좋은 산업 다가져가서 배부르게 살때는 한마디 말도 없다가 이제 산업구조 변화에 따라 성장동력이 떨어지니깐 이제와서 뭐가 없네 저게 없네 이런건 개좆같은 피해의식이다.
6. 잘먹고 잘살때 인프라를 까는건 니네 도시 역량이지 이제와서 왜 우린 없노? 이럼 안돼"
0,순수 땅값빨 위에 건물올리는건 넒은 닭장이냐 좁은닭장이냐 차이 ㄹㅇㅋㅋ
0,"그래서 superficial, shallow 이 두 단어가 한국인,중국인을 가장 잘 표현하는 단어지"
0,저거 없애고 f35 350대 더 사오는게 이득
0,이런건 당췌 어떤 모쏠찐따들이 보는거지???대리만족이 되긴허냐???ㅋㅋㅋㅋㅋ
0,저거 그냥 보적보임 
0,홍어새끼 발광하는거 보니 정용진이 큰일하네
0,"그래서 탄핵당함 ㅅㄱ
그래서 찢안 안찍음 ㅅㄱ"
0,ㄹㅇ 주식은 상폐돼도 때려박은 원금이상 손해 안보는데 한녀한테 잘못물리면 재산분할은 기본에 양육비 명목으로 돈빨리면서 뻐꾸기새끼만 키우고 빨간줄이 죽죽그일수 있는데 가장 경계해야할 투자 아니노 ㅋㅋ
0,ㄹㅇ 진짜 씨발 건설사들은 얼마나 쳐먹을까
0,정우성 지금 유엔난민 홍보대사라 그러는건데 죠.옷도 모르는 ㅂㅅ들이 시비걸고 ㅈㄹ이네ㅋㅋㅋㅋㅋ 정우성 앞에서 눈도 못마주칠 찌질이들이
0,호남이 정치인이냐 이 머가리 멍청한새끼야
0,둘다 코가 크네..저 여자 다 예쁜데 코가 별로 안이쁘던데
0,제대로안준놈도문제 5년지나 꼴보기싫어 까발리는 년도문제
0,발 빨구싶다.이뻐 핰
0,단순 계산으로도 몇십조가 풀려나가는데 그게 감당가능하냐 무지성 빡대가리 위장 보수새끼야
0,121.172 아는척을 한적이 없는데요 병신아? 난독새끼가 나대네
0,좆팔륙 새끼들이 성범죄 저지르고 피해는 이대남이 보는 개같은 나라
0,쇼하고 자빠졌네 조영구 신재은 돈으로 쳐바르면서 사교육시키는주제 쇼하고 자빠졌네
0,윤서이니야 시시때때로 열폭하는 애라 그렇다지만 여기서 정우성까는 애들은 왜 그럼??? 유엔난민 홍보대사라서 SNS에 홍보 좀 한거갖고.. 윤서인 얘도 웃긴게 그러면 지도 평소에 입바른 소리라도 하든가.
0,여가부가 수십조쓰는데 없애면 주고도 남을수준 아님?
0,요즘 레미콘 받아놓으면 지가 알아서 얼어서 깨지는데 이런 날씨에 공기 맞춘다고 공사를 하니 저 지랄이 나지. 심지어 레미콘 기사들마저 근처에 공사하는 아파트 현장들 리스트 만들어서 주변에 분양 받은 사람 있으면 뜯어 말리고 다닌다. 그나마 완공되서 사람 살기 전에 무너져서 다행이네 
0,ㅋㅋㅋㅋㅋ 공산당 조국 수호나 해라 병신들아. ㅋㅋㅋㅋ
0,1 2번 누구냐 이르쫌 
0,이렇게 큰 사고인데 왜 네이버나 다음에 뉴스 뜨지도 않냐?
0,ㅋㅋㅋ 생각이라는 걸 하고 산다면...ㅋㅋㅋㅋ
0,참 생긴대로노네!진짜 구제불능이다!ㅉㅉ
0,왜 다른 부서에서 쓰는 예산을 성인지 예산이란 이름으로 묶어서 보지부에서 관리감독함?
0,김흥국 아직 살아있네 조문도가고 쪽팔려서 길거리 다니겠는가 암튼 다음생에는 바람끼 같은거 하지맙시다
0,지랄ㅋㅋㅋ 그냥 막던지고 보네
0,여가부도 문제고 훨씬 더 심각한거였네 성인지 예산이라고 누가 책정해서 30조나 있고 정작 국방비는 50조 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 한녀 애미개씨발련들 정신이 나간년들인게 확실한듯
0,이건 멍청한거 보여줄려고 일부러 실베 올린거지? ㅋ
0,노무현 정권때 인사를 저 세끼들이 문재인 대선 2번동안 안건드렸다면 문재인 측근 인사는 절대 아니란 얘기다 ㅋㅋㅋㅋㅋ좃 OOO좃선개소리에 휘둘리는 놈들 수준 부서 ㅉㅉㅉ
0,남의 가정 이혼 하는데 힘내라든둥 멋지다라는둥..신랑도 없는것들이 아내 코스프레하고 자빠졌네 ㅡㅡ;;
0,이새끼 군인이랑 대기업이랑 비교하고 쳐 자빠졌네 ㅋㅋㅋ 미필새끼냐 피싸개냐?
0,팩트)팩트다
0,고현정 저러니까 이혼 당하지 ㅉㅉㅉ
0,ㄹㅇ 직업에 귀천은 있음
0,과장 사모가 얘기해줬다는 부분에서 주작티 존나 나네 시발 ㅋㅋㅋㅋㅋㅋㅋ 누가 불륜이라도 남의 가정사 그렇게 얘기하냐 다 큰 어른이 분별없이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이글 쓴새끼 직장생활 1도 안해본 급식새끼 100프로 ㅋㅋㅋㅋㅋㅋㅋㅋ 
0,ㅅㅂ sky설카포가 운좋게 삼성 ㅇㅈㄹ 반도체연구소 몇몇 빼곤프리패스구만 운좋게 ㅇㅈㄹ ㅋㅋㅋㅋㅋㅋㅋ 공채준비한번안래본 주작썰
0,한녀가 말하는 자연의 섭리 예쁜고 젊은애 한테 싸튀하기
0,이새끼들은 단합이안되네 ㅋㅋ
0,근데 그 빠른걸 자랑스러워함
0,캡틴코리아 ㄷㄷ
0,개거품 노래도전혀못하고...먼음악에자꾸손을댈까...이름알려진것도 라스덕인데..
0,효린아 이쁘고 잘나가는 니가 참아라 저런 면상도 못 까서 뒤에서 징징대는 쿵 쾅이들 뭐할려고 상대하냐 인생패배자들 지금와서 삥뜯어볼려고 에라이 ..캬~~~악~~~~퉤슈
0,나머지도 비슷한 활동으로 쓰이는구만 뭘 ㅅㅂ ㅋㅋㅋ 35조를 여가부에만 쓰는건 당연히 아니지
0,"응 여성부 500개 폐지하면 500조 확보돼 ㅋㅋㅋㅋ 윤석열이 말한 정책 전부 씹가능 ㅋㅋㅋㅋ 윤석열로 정했다
응 여성부 500개 폐지하면 500조 확보돼 ㅋㅋㅋㅋ 윤석열이 말한 정책 전부 씹가능 ㅋㅋㅋㅋ 윤석열로 정했다
응 여성부 500개 폐지하면 500조 확보돼 ㅋㅋㅋㅋ 윤석열이 말한 정책 전부 씹가능 ㅋㅋㅋㅋ 윤석열로 정했다
응 여성부 500개 폐지하면 500조 확보돼 ㅋㅋㅋㅋ 윤석열이 말한 정책 전부 씹가능 ㅋㅋㅋㅋ 윤석열로 정했다
응 여성부 500개 폐지하면 500조 확보돼 ㅋㅋㅋㅋ 윤석열이 말한 정책 전부 씹가능 ㅋㅋㅋㅋ 윤석열로 정했다
응 여성부 500개 폐지하면 500조 확보돼 ㅋㅋㅋㅋ 윤석열이 말한 정책 전부 씹가능 ㅋㅋㅋㅋ 윤석열로 정했다"
0,https://youtu.be/EtiPbWzUY9o?t=49 220111_1540 광주 화정 현장
0,방탄소년단도 이제 퇴물됬네 꺼져라 이제 ㅋㅋ
0,상당히 징그러운 성ㅡㅣ괴세요 ^^;;
0,저 아나운서 이젠 메갈들 용어로 흉자된거임?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 메갈들 부러워서 키보드 잡고 부들부들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,"부산 왜사냐?ㅋㅋㅋ
부산 사는 병신들 맨날하는 소리가 월급 좆나 작아도 물가 싸다고하는데? ㅈㄹㅋㅋㅋ 월급에 비해 집값 좆나 비싼곳이 부산일거같은데 ㅋㅋㅋ"
0,아니 근데 또릭스 새끼 진짜 물 오래마심ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,얼굴에 입체감이 없네요;; 제가 더 잘생긴듯
0,아ㅆㅍ조선족새끼들 글도 제대로 못쓰는것들이 길긴 왜이리 길게 써 좆같은 짱깨새끼들 
0,40이 확실하게 역겹고 ㄹㅇ 세부적으로 보면 35~50이 맞는듯
0,이것이...여자...? 그럼 내가 지금까지 봐온 한녀는...?
0,농농 베트남~~
0,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 미친새끼
0,하버브릿지 옆 공원에 앉아만 있어도 진짜 마음이 편안해지더라 ㅋ 난 시드니 여행 만족스러웠음
0,찢갈이 새끼들 두고 보자고 느그 3월에 부정선거 라고 울부 짖게 해줄게 시발련들아
0,"한혜진과 헤어진지 얼마나 됐다고,그새 열애를~~ㅋㅋㅋ"
0,"개추비율로 알수있음
반대하는새끼들은 나라위하는척하는 배아파뒤질거같은 소수의 위선자들뿐임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
당연한 월급받는데 왜 니들이 화내노ㅋㅋ"
0,은근슬쩍 40한테 넘기는 60틀딱 검거 
0,ㄹㅇ 누가 강제로 살게 한 것도 아니고 헌법에도 거주이전의 자유를 보장하는데 왜 애새끼처럼 징징대는지 원 ㅋㅋ
0,그만해라 후졌다
0,넌 꼭 한남더힐 사는 인스티즈 사람들이랑 결혼해라
0,"20,30에서 25,35중과로 올리는거라 과격한것도 아님 해외에서 비슷한 사례 많음 김동연은 그걸 알고서 공급량을 위해서 내놓을수있는 매물 내놓게 하려고 2년간은 양도세 유예해준다 곧 양도세 없이 팔수있는 기간 줄테니까 다주택 그만 고집하고 내놓으셔라 한거임 다주택자가 왜 문제인지는 김동연이 설명한 칼럼 많으니까 한번 읽어봐라 거시 경제학 한국에서 제일 잘아는 사람이니까 배울거 많다"
0,이새끼들은 맨날 지들이 삼전다니는 대기업에 월 6500이래 ㅋㅋㅋ 삼바 이제 복재인간 영업도 하노?
0,해외토픽이네? 
0,그나저나 김태희는.... 어쩌다 그런 집안과 결혼을 한 거냐? 불쌍하다.
0,이서진좀 그만나와라 에휴
0,좆베충 수준;
0,ㅋㅋ 저러니 씨발 재미가 없어지지
0,그게 중요한게 아닌데 왜 엉뚱한데 열 올리냐 ㅋㅋ니네 회사 대표부터 약쟁이들이 문제지 개가 니네 회사 연습생이든 말든 관심없어
0,"오히려 밑천이 드러나게 만든 글이네 ㅋㅋ
매년마다 양성평등 연수받는다고 예산 강제로 써야하고 그지같은 강의에 시간 뺏기는거 개빡치는데 없어져라"
0,그니까 병신인 상황이네 지금 보지부가 왜 다른 부서들 위에 군림하냐고
0,5조밖에 안드는데 뭘 누가 감당함? 성인지 예산은 50조인데 다태우자는것도 아니고 시발 ㅋㅋ;;
0,인터넷에서 암만 따라해봤자 진짜들의 역함을 따라가질 못하는구나 씹ㅋㅋㅋㅋㅋㅋㅋㅋ
0,정준영이랑 했으면 여자가 개이득 아님?
0,.. 좆팔육 진짜 이새끼들 지들이 먹히는줄 아는게 최대문제 ㅋㅋ.. .. 좆팔육 진짜 이새끼들 지들이 먹히는줄 아는게 최대문제 ㅋㅋ.. .. 좆팔육 진짜 이새끼들 지들이 먹히는줄 아는게 최대문제 ㅋㅋ.. .. 좆팔육 진짜 이새끼들 지들이 먹히는줄 아는게 최대문제 ㅋㅋ.. .. 좆팔육 진짜 이새끼들 지들이 먹히는줄 아는게 최대문제 ㅋㅋ.. .. 좆팔육 진짜 이새끼들 지들이 먹히는줄 아는게 최대문제 ㅋㅋ.. .. 좆팔육 진짜 이새끼들 지들이 먹히는줄 아는게 최대문제 ㅋㅋ.. .. 좆팔육 진짜 이새끼들 지들이 먹히는줄 아는게 최대문제 ㅋㅋ.. .. 좆팔육 진짜 이새끼들 지들이 먹히는줄 아는게 최대문제 ㅋㅋ.. .. 좆팔육 진짜 이새끼들 지들이 먹히는줄 아는게 최대문제 ㅋㅋ.. .. 좆팔육 진짜 이새끼들 지들이 먹히는줄 아는게 최대문제 ㅋㅋ.. .. 좆팔육 진짜 이새끼들 지들이 먹히는줄 아는게 최대문제 ㅋㅋ.. .. 좆팔육 진짜 이새끼들 지들이 먹히는줄 아는게 최대문
0,이거는 책임을 가장 크게 따지자면 현장소장이랑 공사팀장한테 있을거다. 품질팀도 마찬가지고. 현장소장이나 공사팀장이 머리뒤쪽에 좀 인지를 하고있어야 했던 부분임. 안타깝다.. 내 예상으론 아마 HDC는 이제 건설업 접을거같다. 올해 초에도 철거하다가 버스덮쳐서 사람 그렇게 죽였는데 또..
0,"여성임대주택
여성할당제
여성수당
여성가산점

이따구로 쓰면 30조든 3천억이든
때려부수는게 맞지"
0,베네딕트는 시발 옆모습은 잘생겼는데 ㅋㅋㅋㅋ 저건 뭐냐
0,예능 보면서 진지 빠는사람 많네 ㅋㅋㅋㅋ극혐;;;;; 예능은 예능임 저거보고 인성 어쩌고저쩌고 ㅋㅋㅋㅋㅋ어휴 노답
0,김치년들이 문제야
0,무슨 장례식장이 패션쇼장이냐홍정욱 행거치프는 뭐냐 외국넘이라 그런지 예의도 몰라
0,"누가 부모도 병신 씹센징이라서 씹센에서 태어나고
탈조센할 능력도 돈도 없어서
씹센같은 후진국 평생 쳐박혀 썩으래?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
0,해리포터배우 
0,"듣보 열애설 관심도 없는데. 무슨 소속사 확인이 필요, 어이가 없네. 주말에 씹을 거리 던져주는 기레기 기사 . 기레기들 역겨움,"
0,ㅅㅂ 하사 9급 공뭔들 군무원들 초봉 200도 안되는데 병사 200을 주자고? 그럼 얘들도 다 올려줄거냐? 반 모병화 시켜서 부사관 늘린다는 애들이 오히려 부사관 지원자 없애는 일을 한다고 하네 것도 당장 당선되면 올해부터인데 뭔 정책을 생각은 하고 내지르는거냐 어휴 찢이 하는 병사 월 200도 좆같았는데 얘도 노답이고
0,야 지럴마라 지금 세월이 30년인데 헛소리여...
0,ㅋㅋㅋㅋㅋ 나같으면 그냥 차단하고 말듯ㅋㅋ 애매한 여자들인가보다 
0,백종원 너무 아저씨같다는 여자들 특 - 지들도 서른넘게 쳐먹은 아줌마란건 생각못함 ㅋㅋ
0,부수고 뭘 다시짓냐. 어차피 분양 아무한테도 안돼.
0,병신 설거지하고 또 정신 못차렸네
0,솔까 기안84 작업실 오픈때 아무리 친해도 한혜진의 행동이 조금 의문 스럽긴 했음 남자친구 있는데 아무리 친한 동생이라지만 가서 그래 웃고 즐기는게 나만 이상하다고 느끼진 않았을듯
0,진짜 키보드에 파워버튼 쳐 넣어놓은새끼는 3대를 멸해야 할 도태유전자가 틀림없음
0,군사갤 방구석 전문가들 전적: 아프간 안망할꺼라고 빨더한 개처럼 광속 멸망 걍 좆무위키 수준임
0,"(8번째 사진에 사고원인 나왔음)
(8번째 사진에 사고원인 나왔음)
(8번째 사진에 사고원인 나왔음)"
0,2000년 전에는 진짜 원인미상으로 자살처리돤사건 ㅈㄴ많았겠지
0,"ㄴ싱갤찢빠애미낙태실패한 개새끼들 ㅋㅋㅋㅋ
가서 국뽕티비나 보면서 후장자위나 해라
좆병신 싱글갤새끼들아 ㅋㅋㅋㅋㅋ"
0,원래 이사람이 정통 엘리트 관료 출신이다. 전문가란 말임. 문제는 이사람 위에 586무능집단이 앉아서 행패부려서 능력도 다 못써보고 나왔지
0,사격훈련 안 해봄? 사로 들어가기 직전에 받아서 사로에서 다 쏘고 나오는데 어떻게 그게 가능하냐
0,아이유 생각나네 사귈거면 조용히 사귀지 티를 못내 안달났냐 관종들인가
0,"즈그들이 아줌마로 사는거, 즈그들이 박원순 지지하는 한녀로 사는게 남편 월급이 원인인듯 말하면서 ""월급 줘"" 이러고 있네 ㅋㅋㅋㅋㅋ 와 아줌마들 마인드 개역겹다. 어떻게 하든 남한테 기생할려는 그 마인드 대단합니다. 도데체 어떻게 지금까지 살아오셨나요?? ㅋㅋㅋㅋㅋ"
0,남자들은 자기보다 잘난 남자 연옌들 깔껀 군대밖에 없나보다.
0,아직까지 구닥다리 대통령제를 굴러쳐먹으니까 이 모양이지. 선진국 중에서 미국밖에 안하는 대통령제 언제까지 해먹을거냐? 이원집정부제로 좀 갈아치워라 씨발
0,병신아 여가부돈이아니지 성인지가 35조가병신아 그걸 누가 관리하겟냐
0,센징이가 뭐 일처리를 제대로 할리가있나
0,엑소엘에게 맨날 쳐맞던 빵셔틀 아미들이였는데 많이컸네 ㅋㅋㅋㅋ짜져라
0,지금 아만 웨이 떴다 ㅋㅋㅋ
0,솔직히 행위가 문제가 아니라 대상이 문제라서
0,이수근 언제까지 봐야되냐
0,안먹음되지 뭐가노력이야.식탐 탐욕이 그렇게참기 힘드나
0,조센이나 짱꺠나 ㅋㅋㅋㅋㅋㅋㅋ
0,그니까 여가부가 필요없다는 뜻이잖아
0,아재.. 늙었으면 주제파악좀 하세요.. 연기도 못하는게 지 주제에 어디서 평가질이야 ㅋㅋ
0,ㅋㅋㅋㅋ 여자들 또 우르르 몰려와서 여자까지 시작하네 ㅋㅋㅋ 진짜 과학은 틀리지 않는다
0,쥐포 프레스기 제조사 새끼들 ㅋㅋㅋㅋㅋㅋㅋ
0,다이빙벨 투입!!
0,아따 유공자 나오겠당께
0,"차라리 입주하기 전에 무너져서 다행이라 봐야지
싹 다 재검사 해야됨"
0,짱깨 젓가락아파트랑 똑같노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,"그 성인지 예산이란거 자체가 잘못된거야 병신새끼야
별 시발 애미뒤진 여성전용 성평등 이지랄하면서 각 정부 부처에서 예산 돌림빵하는게 올바르다 생각하노?
남자한테 쓰면 뭐할건데 좆도 의미없는거 투성이고 실용성이라고는 찾아볼 수 없는 눈먼돈인데
니애미 보지나 찢어라 찢갈이새끼야"
0,우리엄마가 이말함
0,진보틀딱 할배들 분노의 춘화집 독서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진보틀딱 할배들 분노의 춘화집 독서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진보틀딱 할배들 분노의 춘화집 독서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진보틀딱 할배들 분노의 춘화집 독서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진보틀딱 할배들 분노의 춘화집 독서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진보틀딱 할배들 분노의 춘화집 독서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진보틀딱 할배들 분노의 춘화집 독서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진보틀딱 할배들 분노의 춘화집 독서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진보틀딱 할배들 분노의 춘화집 독서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진보틀딱 할배들 분노의 춘화집 독서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진보틀딱 할배들 분노의 춘화집 독서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진보틀딱 할배들 분노의 춘화집 독서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진보틀딱 할배들 분노의 춘화집 독서 ㅋㅋㅋㅋㅋㅋㅋㅋ
